User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
010b14ffc2ba4300721bed72a0c2770f,564,66,2024-06-03T19:44:09.796Z,2024-06-03T19:49:13Z,-2.90635741289904,-79.0162590834757,0,-2.91593565830292,-79.0012886910924,2510.2,0.0906122222211626,2.45756458430737
010b14ffc2ba4300721bed72a0c2770f,566,25,2024-06-03T19:50:03.830Z,2024-06-03T19:52:32Z,-2.91596860029992,-79.001332482589,2501.9,-2.91819036761075,-79.000848359155,2514.4,0.0958672222163942,0.443514918672109
010b14ffc2ba4300721bed72a0c2770f,573,68,2024-06-03T23:47:28.607Z,2024-06-03T23:56:50Z,-2.92080758959711,-79.0012589849003,2537.3,-2.90620769329152,-79.0163858680955,2544,0.175711111095216,2.75628299514818
010b14ffc2ba4300721bed72a0c2770f,587,91,2024-06-04T12:24:11.001Z,2024-06-04T12:35:05Z,-2.90197927637282,-79.0149941666568,2547.7,-2.91022390440607,-79.0011517330329,2511.7,0.191666388909022,2.37539247532129
010b14ffc2ba4300721bed72a0c2770f,589,67,2024-06-04T12:36:41.294Z,2024-06-04T12:41:57.001Z,-2.910162416042,-79.0012276158037,2503.2,-2.91265387007347,-78.9874205252859,2494.5,0.0944080556101269,2.18630960979871
010b14ffc2ba4300721bed72a0c2770f,604,216,2024-06-04T13:00:06Z,2024-06-04T13:14:26.003Z,-2.90324682607938,-78.9786574165268,2474.7,-2.92425384393846,-79.0398743746713,2580.8,0.258800833357704,8.40731640032668
010b14ffc2ba4300721bed72a0c2770f,605,41,2024-06-04T13:15:38.003Z,2024-06-04T13:18:44.004Z,-2.9240181016252,-79.0397307867281,2581.8,-2.91982423229627,-79.0462735952495,2591.2,0.129374444418483,1.15199650385565
010b14ffc2ba4300721bed72a0c2770f,628,56,2024-06-04T15:05:55.001Z,2024-06-04T15:11:11.002Z,-2.91227612145756,-79.0362249868944,2583.7,-2.90232987335371,-79.029757339593,2580.2,0.0936113889349831,1.35625785933197
010b14ffc2ba4300721bed72a0c2770f,629,89,2024-06-04T15:11:32.002Z,2024-06-04T15:20:56.004Z,-2.90231827822358,-79.0297453208023,2580.6,-2.90072753218783,-79.0209241011821,2560.6,0.164955277774069,1.43958454308482
010b14ffc2ba4300721bed72a0c2770f,630,53,2024-06-04T15:21:26.004Z,2024-06-04T15:27:58Z,-2.90073873858713,-79.0208283425229,2555.5,-2.90311924903004,-79.0181608395162,2552.5,0.114721111125416,0.570585525795106
