User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
006727cd1ec1d57b5620da98cf89f345,334,69,2024-04-15T02:40:30.473Z,2024-04-15T02:52:22.865Z,-2.90017652626335,-79.0039248215489,0,-2.89403901244947,-78.9792981955302,2506.2,0.225664166675673,3.45883753237299
006727cd1ec1d57b5620da98cf89f345,339,52,2024-04-15T11:52:42.980Z,2024-04-15T12:02:30.177Z,-2.90631470853608,-78.9836593290814,2480.5,-2.91794073328692,-79.000711736652,2512.8,1.83527527776029,2.51754883534528
006727cd1ec1d57b5620da98cf89f345,343,137,2024-04-15T14:29:49.725Z,2024-04-15T14:39:24.713Z,-2.91388609450446,-78.9904152223245,2497.7,-2.89437143168505,-78.9790911938334,2505.2,0.217836666703224,5.15648930764808
006727cd1ec1d57b5620da98cf89f345,349,56,2024-04-15T14:56:27.694Z,2024-04-15T15:03:16.788Z,-2.89374394543769,-78.9792947714228,2508.3,-2.89875798939887,-78.9962657560619,2530.9,0.124470555583636,2.20877762407168
006727cd1ec1d57b5620da98cf89f345,354,21,2024-04-15T15:10:29.826Z,2024-04-15T15:12:45.782Z,-2.89876167665505,-79.0050781239499,2544.2,-2.89992988091304,-79.0073195668025,2551.7,0.0861375000079473,0.476427050924901
006727cd1ec1d57b5620da98cf89f345,362,72,2024-04-15T15:27:30.774Z,2024-04-15T15:34:18.821Z,-2.89930626714175,-79.0072329491459,2551.4,-2.91053603185025,-78.9999659170348,2511.4,0.13056888891591,1.87926024480568
006727cd1ec1d57b5620da98cf89f345,369,47,2024-04-15T15:43:19.821Z,2024-04-15T15:53:27.859Z,-2.91056168342942,-78.9999440795526,2512.1,-2.9100383840468,-79.0144719438281,2545.6,0.205108055538601,2.90207708745365
006727cd1ec1d57b5620da98cf89f345,375,16,2024-04-15T15:59:10.860Z,2024-04-15T16:02:17.872Z,-2.91006840441109,-79.0144936337908,2543.9,-2.91014576675973,-79.0157924754762,2546.7,0.122381666700045,0.208033253948192
006727cd1ec1d57b5620da98cf89f345,378,4,2024-04-15T16:09:46.842Z,2024-04-15T16:11:00.939Z,-2.91027271680153,-79.0158569493075,2544.9,-2.91024709443497,-79.0158373453213,2541.4,0.0994680555661519,0.148452989669787
006727cd1ec1d57b5620da98cf89f345,386,98,2024-04-15T17:40:45.445Z,2024-04-15T17:48:35.036Z,-2.91051060639582,-79.0101242536125,2541.8,-2.91219060742891,-78.9935870358905,2499.4,0.137941666709052,2.81564808630974
006727cd1ec1d57b5620da98cf89f345,388,105,2024-04-15T17:49:32.484Z,2024-04-15T17:57:26.036Z,-2.91206190010337,-78.9937618344043,2500.5,-2.89387518154633,-78.9794017943021,2507.7,0.198764722214805,3.00298492352089
006727cd1ec1d57b5620da98cf89f345,391,9,2024-04-15T18:59:52.544Z,2024-04-15T19:00:44.029Z,-2.89444962696995,-78.9820881554554,2508.9,-2.89532549501957,-78.9837139602813,2510.8,0.898958333333333,0.642146182418663
006727cd1ec1d57b5620da98cf89f345,395,30,2024-04-15T20:00:08Z,2024-04-15T20:04:02Z,-2.89372818484462,-78.9793866178096,2508,-2.8988448966891,-78.984613160763,2488,0.085,1.01639901350988
006727cd1ec1d57b5620da98cf89f345,397,141,2024-04-15T20:07:42Z,2024-04-15T20:17:44Z,-2.90617391544464,-78.9837726592468,2480,-2.91265025658555,-78.987490261261,2493.6,0.181111111111111,4.81495902036242
006727cd1ec1d57b5620da98cf89f345,399,42,2024-04-15T20:21:09Z,2024-04-15T20:24:00.001Z,-2.9018366342957,-78.9845115991282,2485.5,-2.89391054014324,-78.9794383722238,2507.8,0.15859583331479,1.27605577762483
006727cd1ec1d57b5620da98cf89f345,402,31,2024-04-15T21:38:40.026Z,2024-04-15T21:41:15.030Z,-2.89700469989532,-78.9768714584473,2478.7,-2.89782985421264,-78.9715908498396,2459.1,15.2201216666566,2.07202752598114
006727cd1ec1d57b5620da98cf89f345,403,99,2024-04-16T12:51:52.464Z,2024-04-16T13:04:55.830Z,-2.89443433918592,-78.9820876993106,2508.8,-2.91698827727605,-78.9976626569867,2509.2,0.2441511111127,3.73798296359332
006727cd1ec1d57b5620da98cf89f345,405,40,2024-04-16T13:06:51.829Z,2024-04-16T13:11:33.828Z,-2.91707183049728,-78.9977820696796,2509.4,-2.91847306347636,-79.0009373926645,2515.8,0.0905113889111413,0.43280149499914
006727cd1ec1d57b5620da98cf89f345,408,108,2024-04-16T18:02:04.499Z,2024-04-16T18:19:12.789Z,-2.91742090536195,-78.9981623220971,2508.4,-2.90006424900836,-79.0072268866909,2553.2,0.299524444407887,3.47938390374681
006727cd1ec1d57b5620da98cf89f345,410,42,2024-04-16T18:20:33.277Z,2024-04-16T18:25:22.002Z,-2.90007843911464,-79.0070899377874,2552.6,-2.90531842924251,-78.9979028597795,2525,0.0925655555725097,1.19845964496472
006727cd1ec1d57b5620da98cf89f345,413,88,2024-04-16T18:28:23.007Z,2024-04-16T18:34:18.018Z,-2.9057538010144,-78.9968205654526,2525.3,-2.89388876974538,-78.979411565121,2507.2,0.111392222245534,2.70016427294348
006727cd1ec1d57b5620da98cf89f345,418,71,2024-04-16T19:36:07.998Z,2024-04-16T19:42:13.995Z,-2.89782683967229,-78.9900018731309,2516.4,-2.89798168360229,-79.0020653422933,2544.8,0.10861027777195,1.97129947309808
006727cd1ec1d57b5620da98cf89f345,425,47,2024-04-16T19:51:26.990Z,2024-04-16T20:03:28.988Z,-2.89255434536104,-79.0060969295705,2551.2,-2.8993856722236,-78.9985843228972,2536.9,0.215336944460869,1.53316413135305
006727cd1ec1d57b5620da98cf89f345,427,52,2024-04-16T20:07:23.986Z,2024-04-16T20:11:10.984Z,-2.8993988230605,-78.9908324512719,2520.3,-2.8937378589082,-78.9794598807996,2509,0.104721111125416,1.55942380544103
006727cd1ec1d57b5620da98cf89f345,431,62,2024-04-16T21:13:22.138Z,2024-04-16T21:18:02.980Z,-2.89116993314532,-78.980577839342,2511.8,-2.89475331603893,-78.9950170630265,2531.8,0.102225277754996,2.01545784995262
006727cd1ec1d57b5620da98cf89f345,452,63,2024-04-16T21:46:59.887Z,2024-04-16T21:51:52.883Z,-2.90105161391306,-78.9923100373083,2521.8,-2.89371213982968,-78.979459815142,2508.7,0.100327777730094,1.82855286214987
006727cd1ec1d57b5620da98cf89f345,455,15,2024-04-16T21:54:50.024Z,2024-04-16T22:16:57Z,-2.89384681145596,-78.9793006991136,2509.1,-2.91879687069758,-78.9942930109801,2528.5,0.376660000019603,3.54658814244322
006727cd1ec1d57b5620da98cf89f345,457,144,2024-04-16T22:17:48Z,2024-04-16T22:26:32.999Z,-2.91899938361221,-78.9942261700102,2531.1,-2.88743016267257,-78.96729709898,2472.3,0.158333055575689,6.25730531497164
006727cd1ec1d57b5620da98cf89f345,459,47,2024-04-16T22:29:24.999Z,2024-04-16T22:32:54.003Z,-2.88155160813067,-78.9749106041087,2493.3,-2.87471305662944,-78.9820854572064,2517.1,0.227117499974039,1.30825212714543
006727cd1ec1d57b5620da98cf89f345,461,150,2024-04-16T22:55:15Z,2024-04-16T23:06:30.999Z,-2.8768754316293,-78.9818355139467,2516.6,-2.89535410537121,-78.9906360581051,2530.9,0.282533888883061,4.81669776782333
006727cd1ec1d57b5620da98cf89f345,462,13,2024-04-16T23:12:12.122Z,2024-04-16T23:17:30.003Z,-2.89542788014968,-78.9908818646224,2521.4,-2.89398276754913,-78.9793988866813,2505.3,0.109689166678323,1.43799878886582
