User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
006727cd1ec1d57b5620da98cf89f345,260,36,2024-05-06T22:20:49.291Z,2024-05-06T22:25:55.886Z,-2.88675953504227,-78.9781536839398,2511.7,-2.88216485792622,-78.9750277191356,2489.7,0.0884144444598092,1.12212910435869
006727cd1ec1d57b5620da98cf89f345,261,11,2024-05-06T22:26:07.583Z,2024-05-06T22:32:06.175Z,-2.88217782608895,-78.9750565279666,2498.9,-2.87488796171814,-78.9808143392937,2510.8,0.348357777794202,1.7028314411144
006727cd1ec1d57b5620da98cf89f345,263,73,2024-05-06T22:48:25.999Z,2024-05-06T22:53:49.996Z,-2.87859244270856,-78.9810361363923,2514.1,-2.89112172715139,-78.9804628816845,2516.6,0.094379722211096,2.31901745471884
006727cd1ec1d57b5620da98cf89f345,272,85,2024-05-07T02:33:38.473Z,2024-05-07T02:39:54.855Z,-2.89476129646672,-78.9827188154025,2509,-2.89986254446679,-79.0010808859149,2534.8,0.109428611132834,2.81722965866643
006727cd1ec1d57b5620da98cf89f345,279,13,2024-05-07T02:53:57.030Z,2024-05-07T03:00:28.831Z,-2.900020219233,-79.0068684404108,2560.9,-2.89819891176449,-78.9966262222434,2532.5,0.120726111133893,1.28985552887707
006727cd1ec1d57b5620da98cf89f345,292,104,2024-05-07T12:57:54.999Z,2024-05-07T13:05:59.997Z,-2.89907571079505,-78.9845854140352,2488.4,-2.91773304838355,-78.9993516729279,2511.9,0.157756666607327,3.20078160653547
006727cd1ec1d57b5620da98cf89f345,301,93,2024-05-07T17:44:21.526Z,2024-05-07T17:51:02.008Z,-2.91274761066702,-78.9874781999994,2486.6,-2.89367202482633,-78.9795116624015,2510,0.117957777778308,2.75242390980426
006727cd1ec1d57b5620da98cf89f345,310,55,2024-05-07T18:58:30.013Z,2024-05-07T19:04:18.105Z,-2.89979078900836,-78.9914385841341,2519.7,-2.89908563241696,-79.0023165043977,2539.3,0.10891138891379,1.5187520559577
006727cd1ec1d57b5620da98cf89f345,317,27,2024-05-07T19:09:40.704Z,2024-05-07T19:11:32.098Z,-2.89583869117498,-79.0015680565618,2533.6,-2.89436561181746,-79.0062958870236,2550.9,0.161179722216394,0.602799954546848
006727cd1ec1d57b5620da98cf89f345,331,9,2024-05-07T21:20:00.809Z,2024-05-07T21:25:40.480Z,-2.88963369810747,-78.9810933528937,2507.8,-2.89472241572303,-78.9950828854125,2533.1,0.106040833327505,1.58887419159059
006727cd1ec1d57b5620da98cf89f345,340,60,2024-05-07T21:36:39.185Z,2024-05-07T21:46:38.061Z,-2.8922897589893,-79.0081435816792,2556.7,-2.88616741283342,-78.9955395159966,2562.8,0.167171388930744,2.8298410682119
006727cd1ec1d57b5620da98cf89f345,344,28,2024-05-07T21:52:42.179Z,2024-05-07T21:54:13.049Z,-2.8792542733336,-78.9811862356354,2507.7,-2.874715449554,-78.9820179700851,2517.1,0.132755833334393,0.806079391542149
006727cd1ec1d57b5620da98cf89f345,351,7,2024-05-07T22:48:27.581Z,2024-05-07T22:49:27.999Z,-2.89024295344222,-78.9822955281614,2523.7,-2.89058187381269,-78.981940864064,2522,0.125331944425901,0.0599658694812575
006727cd1ec1d57b5620da98cf89f345,375,4,2024-05-08T02:39:41.030Z,2024-05-08T02:40:23.003Z,-2.89393983692637,-78.9792934309615,2499,-2.89382679035964,-78.979330792849,2508.2,0.0958402778042687,0.204109397031636
006727cd1ec1d57b5620da98cf89f345,377,58,2024-05-08T02:54:37.072Z,2024-05-08T03:01:19Z,-2.89590505618098,-78.9832030785896,2508.2,-2.89985816826909,-79.0010367915557,2536.6,0.113307777775658,2.15112444694696
006727cd1ec1d57b5620da98cf89f345,402,90,2024-05-08T12:57:40.890Z,2024-05-08T13:03:28.811Z,-2.90092467063459,-78.9846108056206,2486.4,-2.91723260181213,-78.9976235001182,2511.7,0.105533333288299,2.81716670721311
